nozzle_temp_c,print_speed_mm_s,layer_height_mm,cooling_fan_pct,retraction_mm,print_quality
220.3,23.2,0.148,86.1,4.69,0.8174
177.7,93.5,0.258,62.9,2.35,0.5403
196.4,77.2,0.377,21.3,4.59,0.7037
230.9,41.5,0.197,62.8,7.07,0.7485
188.1,89.5,0.347,92.7,1.04,0.5594
172.1,87.4,0.122,90.6,3.45,0.4888
200.3,55.9,0.114,6.1,0.62,0.7622
173.3,115.0,0.378,47.6,2.11,0.2007
213.7,45.7,0.22,64.7,3.68,0.9438
232.1,103.5,0.344,98.4,5.11,0.4071
193.8,25.0,0.38,2.3,4.19,0.6188
191.5,102.9,0.168,3.2,1.42,0.4783
204.2,45.6,0.217,39.3,2.94,0.8797
216.9,30.2,0.276,70.4,6.01,0.8477
187.6,115.3,0.234,20.3,3.88,0.3312
179.5,22.2,0.234,61.2,2.31,0.7177
233.0,68.5,0.163,63.0,0.97,0.801
206.5,63.4,0.18,88.0,6.81,0.8586
226.6,88.5,0.288,95.2,4.85,0.6208
232.8,66.8,0.334,80.2,0.81,0.7746
245.0,52.0,0.167,36.1,3.02,0.7193
196.5,44.8,0.208,81.1,2.95,0.8843
171.2,82.1,0.392,17.4,5.9,0.4477
240.9,94.3,0.396,43.8,5.97,0.4408
242.0,59.1,0.298,27.8,2.95,0.6558
213.8,47.3,0.304,84.7,5.79,0.8429
249.5,114.2,0.309,38.7,7.98,0.1955
185.7,102.7,0.311,71.6,3.72,0.4997
187.6,69.3,0.248,63.8,1.95,0.7771
237.3,102.9,0.123,67.8,3.94,0.4509
170.2,75.3,0.123,22.1,0.53,0.5597
234.3,81.9,0.353,45.4,6.19,0.608
234.0,35.4,0.155,56.3,6.7,0.7398
190.1,94.2,0.259,8.4,2.53,0.5906
194.2,72.5,0.129,39.5,6.4,0.7546
208.4,45.1,0.149,70.2,4.66,0.8912
189.2,118.5,0.107,96.3,5.15,0.2557
248.9,37.7,0.357,41.6,7.42,0.5578
174.7,58.0,0.282,63.7,1.17,0.689
224.5,27.4,0.116,18.4,1.07,0.7597
234.1,77.2,0.373,77.8,5.01,0.5947
208.7,73.8,0.378,53.3,1.26,0.7821
233.2,27.6,0.253,52.3,6.92,0.7117
220.6,55.7,0.136,22.0,4.44,0.8466
201.7,37.0,0.291,92.5,2.21,0.842
193.9,57.0,0.31,90.3,5.86,0.793
231.7,52.6,0.191,2.8,5.93,0.7425
184.1,34.8,0.208,19.9,1.59,0.6911
231.4,70.2,0.131,49.3,6.96,0.7374
195.3,94.8,0.344,74.6,5.61,0.5659
192.8,79.8,0.167,9.7,5.1,0.6804
190.4,74.9,0.265,98.9,2.25,0.7162
186.6,74.1,0.39,2.6,0.89,0.6158
240.0,94.2,0.388,35.6,3.69,0.4498
243.2,43.2,0.265,93.4,3.18,0.711
241.5,78.1,0.398,58.7,4.96,0.5331
214.5,55.0,0.121,15.6,3.4,0.8374
198.7,44.5,0.284,32.0,3.57,0.8311
242.0,30.0,0.268,97.6,4.96,0.6819
174.2,100.0,0.355,93.0,4.26,0.3215
189.5,38.1,0.26,20.2,7.73,0.7115
172.6,97.7,0.348,57.6,5.48,0.3615
217.5,58.2,0.113,3.7,3.12,0.8241
238.1,36.1,0.336,55.2,5.32,0.6839
219.5,63.7,0.24,82.3,6.22,0.7955
178.3,102.3,0.23,17.0,4.24,0.3664
188.9,51.7,0.361,17.3,5.34,0.7016
241.7,105.4,0.237,41.9,4.82,0.4666
233.0,46.8,0.3,23.1,1.47,0.7391
172.5,39.7,0.375,42.5,1.97,0.6091
213.5,74.2,0.17,97.8,1.6,0.8215
170.0,24.8,0.119,45.4,6.41,0.5322
243.4,23.2,0.252,43.9,5.58,0.6433
223.1,109.1,0.182,87.9,2.87,0.4085
170.5,107.2,0.266,87.6,5.21,0.2559
203.0,89.4,0.168,8.8,4.64,0.6734
240.8,26.1,0.282,82.0,1.86,0.6378
177.1,111.5,0.295,99.0,5.11,0.2766
174.0,49.3,0.175,88.0,2.84,0.6746
236.1,28.8,0.34,23.1,7.88,0.6592
212.7,107.6,0.155,0.6,6.81,0.4451
208.8,106.3,0.285,27.9,2.48,0.5286
230.6,30.4,0.218,90.6,4.03,0.759
176.6,63.8,0.302,14.6,6.96,0.646
234.1,65.6,0.28,42.4,5.61,0.7496
226.7,30.4,0.22,4.2,2.95,0.768
195.3,102.7,0.102,83.0,2.78,0.5254
188.7,116.9,0.197,44.9,0.77,0.3469
187.4,63.8,0.282,73.3,2.43,0.7747
242.5,79.8,0.395,34.9,4.08,0.5092
243.6,87.9,0.373,71.8,2.6,0.4743
223.7,60.5,0.326,33.5,2.59,0.8348
178.4,33.9,0.398,83.6,2.54,0.6182
174.9,101.8,0.18,45.4,7.78,0.3929
214.5,108.0,0.276,26.2,2.51,0.5426
204.5,117.9,0.275,1.8,4.88,0.2876
217.8,60.7,0.206,59.6,1.63,0.9224
244.1,74.7,0.327,18.4,5.07,0.5773
246.4,90.0,0.372,84.6,6.37,0.4344
249.3,35.6,0.336,8.2,7.53,0.509
231.9,119.8,0.176,92.2,4.8,0.2731
227.3,114.0,0.268,3.5,0.73,0.3847
206.2,20.2,0.229,27.9,5.21,0.7988
219.9,53.8,0.178,93.8,1.69,0.8962
227.9,93.6,0.385,35.7,1.03,0.5277
207.8,62.6,0.374,10.1,2.61,0.7576
222.7,90.3,0.184,95.0,7.97,0.621
220.7,77.7,0.109,41.9,4.79,0.7936
186.8,99.7,0.199,5.9,6.66,0.4405
238.1,93.8,0.394,94.9,7.55,0.4474
227.6,59.6,0.188,54.4,7.88,0.8441
232.2,95.0,0.227,94.6,6.62,0.5633
212.7,107.5,0.396,86.8,6.33,0.4229
233.8,87.0,0.157,44.8,5.39,0.6825
197.5,30.1,0.32,82.8,4.47,0.7805
187.0,108.7,0.185,21.1,2.3,0.3926
198.4,101.4,0.313,13.2,5.32,0.5325
173.0,43.5,0.18,5.5,4.47,0.6147
223.6,51.8,0.291,34.2,2.66,0.8916
208.0,48.4,0.397,78.2,2.88,0.7936
249.3,49.3,0.164,27.0,7.08,0.5855
192.9,29.7,0.299,56.8,5.46,0.8412
208.1,97.1,0.379,63.0,1.87,0.5847
179.5,83.8,0.198,73.7,2.19,0.6417
181.8,73.9,0.159,9.7,7.82,0.6234
197.6,31.5,0.258,46.2,5.75,0.8601
229.4,32.9,0.381,76.1,1.05,0.766
185.1,71.6,0.152,62.2,3.21,0.7636
207.1,53.7,0.144,55.6,3.6,0.9161
175.5,106.4,0.382,19.4,1.2,0.2554
232.4,69.0,0.139,34.2,1.52,0.793
204.1,73.3,0.222,0.3,0.54,0.797
227.2,47.0,0.241,2.2,1.56,0.7464
206.5,88.5,0.192,39.4,5.12,0.701
248.8,66.6,0.224,84.6,6.82,0.6038
248.7,55.6,0.107,26.8,4.41,0.5838
201.8,55.0,0.201,86.6,2.09,0.9213
239.9,69.1,0.219,63.0,2.82,0.7231
208.4,79.5,0.181,81.2,7.52,0.7804
177.5,48.4,0.109,69.0,1.35,0.7085
228.7,69.6,0.181,80.6,4.42,0.7922
191.8,53.4,0.187,36.6,3.43,0.8605
215.3,45.6,0.334,91.6,0.51,0.8738
241.8,23.2,0.187,88.4,5.2,0.6951
206.6,48.4,0.128,10.5,7.13,0.7889
245.1,58.1,0.241,27.2,0.75,0.663
173.4,88.0,0.337,51.7,4.04,0.4821
200.4,38.7,0.264,85.3,0.94,0.8605
233.8,47.3,0.173,39.7,7.31,0.7993
173.6,46.6,0.227,13.7,7.41,0.617
203.4,117.2,0.273,77.1,6.25,0.3765
249.2,36.5,0.133,86.6,7.26,0.6043
225.3,28.2,0.379,85.3,7.39,0.6617
248.4,103.8,0.172,84.5,0.82,0.3035
179.5,77.2,0.28,18.5,3.99,0.6024
219.3,66.6,0.333,66.5,4.53,0.8676
240.2,65.9,0.358,19.2,6.25,0.6519
249.6,82.2,0.294,71.9,7.15,0.5478
179.2,97.1,0.362,42.6,5.37,0.4407
176.0,57.6,0.162,14.8,6.58,0.6589
178.1,114.4,0.257,89.9,2.55,0.2773
199.0,22.1,0.158,23.7,3.75,0.7777
244.9,67.9,0.19,30.0,5.63,0.6751
223.5,53.1,0.271,84.7,0.74,0.9075
238.5,93.7,0.344,82.1,3.91,0.5334
224.5,27.9,0.131,8.6,0.96,0.7687
248.1,82.8,0.312,9.5,5.21,0.4548
238.8,87.0,0.191,46.7,3.1,0.6389
222.0,20.9,0.116,50.5,3.12,0.7786
196.2,110.3,0.269,51.3,1.51,0.4997
188.8,66.2,0.171,43.9,2.67,0.8195
196.9,58.5,0.313,30.6,5.16,0.8138
186.3,116.7,0.249,60.9,7.02,0.3656
174.5,81.4,0.217,40.1,2.21,0.6626
235.8,35.4,0.116,99.6,4.44,0.7499
229.0,79.4,0.293,42.4,0.7,0.7551
219.5,31.1,0.291,10.1,4.92,0.7977
191.9,101.9,0.324,92.6,6.2,0.5136
207.4,61.6,0.256,69.7,6.51,0.8759
177.5,51.1,0.133,36.9,4.59,0.7308
228.5,90.0,0.15,51.5,3.7,0.7004
195.4,67.7,0.108,77.2,3.06,0.8642
218.2,73.9,0.372,13.6,5.3,0.6806
187.2,58.1,0.241,20.2,5.6,0.7497
209.7,48.7,0.29,17.2,0.62,0.8597
208.4,70.8,0.344,10.7,3.7,0.751
228.4,103.0,0.254,93.2,6.87,0.4971
181.0,75.9,0.193,51.0,5.74,0.7201
223.8,48.5,0.298,96.7,0.75,0.7973
178.6,102.3,0.236,8.3,6.07,0.3828
173.7,102.6,0.364,91.6,5.39,0.2562
218.5,107.1,0.16,48.6,3.18,0.5438
187.9,53.1,0.235,60.5,2.98,0.8628
186.7,30.5,0.125,55.1,2.13,0.8283
197.1,25.4,0.255,90.2,2.18,0.7856
200.3,42.2,0.26,96.1,4.62,0.8459
223.5,26.6,0.243,4.9,7.51,0.747
230.0,112.7,0.181,1.2,4.59,0.3137
173.9,99.4,0.172,81.2,4.67,0.4286
175.6,58.5,0.16,76.6,2.23,0.772
211.8,53.2,0.251,47.2,7.62,0.8843
176.7,34.2,0.248,18.1,1.38,0.624
194.6,26.2,0.295,26.8,3.64,0.789
246.0,34.6,0.131,78.0,4.8,0.6602
229.4,53.9,0.277,45.6,7.11,0.7942
223.9,52.7,0.369,49.5,2.37,0.7669
236.3,45.0,0.196,32.9,6.78,0.774
203.0,66.1,0.134,13.5,2.13,0.7701
237.7,102.5,0.395,46.3,1.9,0.364
188.2,51.4,0.127,30.3,6.94,0.7955
209.6,109.9,0.205,33.5,1.66,0.513
193.8,66.8,0.257,3.9,1.19,0.7549
243.6,35.0,0.365,15.0,4.8,0.5843
241.5,64.4,0.162,36.4,6.47,0.6737
212.6,54.8,0.325,85.2,6.52,0.8281
196.9,63.6,0.305,90.5,3.59,0.7538
244.5,78.8,0.22,27.9,2.25,0.622
221.5,43.9,0.16,40.6,6.25,0.884
185.4,46.0,0.17,72.3,3.21,0.7859
206.0,115.5,0.356,9.3,2.32,0.3412
222.7,99.2,0.251,3.8,2.28,0.537
232.3,101.2,0.218,43.4,7.02,0.5019
239.9,85.7,0.126,25.3,2.66,0.567
226.3,104.0,0.22,97.4,3.05,0.5347
249.9,102.5,0.101,79.4,7.71,0.3212
213.3,78.3,0.106,85.4,6.64,0.8016
170.6,49.0,0.313,37.6,0.77,0.6239
192.2,48.0,0.318,80.7,3.0,0.8381
227.2,94.3,0.368,66.1,1.7,0.6182
196.5,103.5,0.334,2.9,7.06,0.4033
231.6,32.9,0.162,27.2,6.69,0.7734
209.9,32.0,0.34,13.5,6.43,0.7727
246.8,80.2,0.393,16.7,5.97,0.4195
231.2,90.4,0.12,79.3,3.75,0.6503
247.7,119.2,0.18,28.2,1.69,0.168
241.2,88.4,0.188,27.4,0.8,0.6151
203.7,57.0,0.301,61.9,1.94,0.8336
225.6,73.4,0.193,14.0,3.98,0.7977
247.8,79.1,0.12,21.1,4.85,0.5289
191.0,77.4,0.268,88.5,2.18,0.7022
177.6,62.5,0.193,94.0,7.14,0.665
230.0,94.0,0.129,6.0,7.16,0.5967
186.6,24.7,0.299,87.1,7.42,0.7333
228.3,112.6,0.31,62.8,5.51,0.4173
171.7,113.5,0.186,48.6,2.89,0.2449
196.6,80.7,0.181,53.7,6.7,0.7532
238.6,44.6,0.188,47.1,7.48,0.8022
237.4,71.1,0.211,86.7,0.84,0.7646
190.0,93.6,0.379,16.2,2.73,0.5369
204.7,43.1,0.191,54.1,7.58,0.8821
219.8,77.8,0.23,47.4,2.98,0.7903
239.2,26.9,0.376,97.7,0.84,0.6292
242.5,111.8,0.259,83.6,5.16,0.267
232.4,75.0,0.317,19.9,6.19,0.7327
215.0,68.6,0.107,46.0,6.98,0.7857
179.8,42.2,0.309,52.9,1.88,0.6823
247.5,72.7,0.359,57.0,3.7,0.5526
238.7,117.2,0.193,85.6,7.19,0.2624
242.3,85.5,0.287,78.6,2.37,0.6087
228.5,67.1,0.339,49.5,1.8,0.8173
249.0,31.5,0.239,86.7,4.23,0.5534
225.1,95.9,0.213,51.3,2.32,0.6418
239.9,64.4,0.25,34.2,0.69,0.7754
238.6,96.3,0.32,91.6,2.51,0.516
212.1,24.6,0.128,79.2,3.9,0.8173
243.9,116.8,0.155,21.2,7.39,0.182
176.4,33.3,0.302,5.1,4.1,0.57
242.5,28.9,0.319,42.8,4.25,0.6216
215.2,85.1,0.254,22.2,2.06,0.7596
211.0,91.5,0.193,98.8,6.15,0.6877
213.0,107.0,0.352,14.6,6.53,0.4505
190.2,113.1,0.349,50.2,0.72,0.3805
193.9,62.7,0.198,98.0,2.88,0.8212
177.6,44.7,0.122,70.1,7.06,0.7208
203.3,54.7,0.334,49.2,4.67,0.829
234.2,34.4,0.251,98.5,2.76,0.8002
207.8,73.7,0.213,63.5,2.83,0.8977
247.9,54.9,0.219,23.2,5.38,0.631
207.1,90.9,0.308,57.4,6.33,0.7438
183.1,114.0,0.209,92.3,4.05,0.2984
232.3,58.2,0.207,78.6,3.6,0.8223
235.1,45.5,0.246,49.2,3.7,0.8142
213.8,113.6,0.31,72.8,0.84,0.4524
249.0,86.7,0.338,32.1,1.78,0.4521
178.5,110.3,0.149,90.3,3.53,0.4013
191.5,41.5,0.202,10.3,5.2,0.8115
232.0,23.6,0.273,77.1,0.86,0.7447
215.8,38.2,0.28,98.1,5.8,0.8323
247.8,118.6,0.378,71.5,6.92,0.0531
188.5,45.6,0.221,4.5,4.62,0.7306
199.7,79.0,0.191,19.2,6.11,0.7874
186.3,96.8,0.218,16.3,0.58,0.5621
233.5,58.5,0.347,50.7,3.52,0.8181
242.2,50.9,0.264,10.7,4.21,0.6766
198.2,73.4,0.103,35.0,3.3,0.7961
231.0,40.3,0.392,22.8,0.67,0.6751
239.4,117.0,0.396,73.9,2.77,0.2094
198.6,92.6,0.237,59.5,3.6,0.6906
176.6,74.2,0.211,100.0,6.77,0.6116
207.3,53.2,0.271,11.3,2.81,0.8168
221.0,100.7,0.324,22.6,3.68,0.5365
176.2,70.1,0.38,74.2,1.95,0.5839
248.8,75.1,0.324,76.6,4.07,0.5758
207.0,64.9,0.153,93.9,3.29,0.8589
236.5,32.3,0.102,86.9,1.26,0.7171
205.2,111.1,0.176,10.1,2.18,0.4149
187.0,33.1,0.203,53.2,7.45,0.775
241.2,82.8,0.185,95.5,5.04,0.6104
234.8,62.2,0.247,43.8,5.58,0.7986
185.8,109.2,0.337,37.9,3.58,0.3893
186.3,106.4,0.199,19.0,1.2,0.4571
184.9,64.8,0.21,4.5,4.11,0.6963
236.3,92.9,0.174,66.2,6.67,0.5721
244.0,24.7,0.235,67.3,6.8,0.6253
179.8,21.5,0.275,26.0,1.08,0.661
211.8,45.2,0.121,52.9,3.22,0.8817
219.8,87.5,0.253,83.9,5.06,0.7425
208.3,48.0,0.118,6.3,7.17,0.798
187.1,57.1,0.378,63.8,4.81,0.7554
243.4,60.7,0.366,34.6,3.31,0.6642
173.3,34.9,0.133,35.2,1.53,0.6306
171.8,32.7,0.191,97.8,7.47,0.6095
245.0,35.5,0.312,68.2,7.75,0.6469
200.3,111.1,0.182,37.2,7.99,0.4678
223.1,81.1,0.104,62.7,3.35,0.7348
182.6,83.2,0.249,53.4,0.68,0.7281
237.4,99.5,0.372,45.0,1.16,0.3865
197.0,106.5,0.309,20.4,1.89,0.4858
192.7,107.5,0.299,80.6,4.29,0.4515
175.2,31.5,0.187,93.6,3.78,0.6397
196.7,25.9,0.369,36.6,3.07,0.7297
232.3,26.4,0.398,68.7,5.95,0.625
201.0,98.5,0.271,18.0,2.27,0.5972
193.3,110.2,0.145,46.0,5.01,0.465
222.6,118.9,0.385,59.5,4.2,0.2702
216.3,95.3,0.286,89.6,6.65,0.6139
220.0,49.5,0.356,41.7,5.73,0.8044
245.7,98.3,0.393,23.2,6.27,0.2981
197.4,73.7,0.291,85.2,5.21,0.7217
227.0,27.6,0.255,67.1,6.15,0.8377
191.2,54.7,0.164,94.0,7.83,0.7972
204.3,39.3,0.287,3.9,2.72,0.8185
187.8,24.9,0.335,24.7,4.96,0.7118
180.1,69.3,0.167,6.0,7.77,0.6302
248.1,45.6,0.386,63.7,2.65,0.5763
246.3,98.1,0.176,63.8,2.76,0.4552
193.6,80.1,0.307,19.6,1.25,0.729
242.6,24.3,0.337,85.1,2.76,0.6154
214.2,56.5,0.394,37.0,4.19,0.7781
178.4,82.6,0.275,78.3,7.86,0.6024
188.6,101.1,0.231,4.5,6.22,0.472
228.6,71.9,0.357,65.4,7.66,0.7388
194.5,23.6,0.232,11.8,2.42,0.7359
209.0,40.7,0.236,94.1,6.46,0.8584
244.7,33.5,0.214,0.1,4.5,0.6072
210.0,33.1,0.161,4.9,0.95,0.8164
227.2,109.4,0.26,5.8,2.02,0.4215
233.9,59.9,0.383,58.3,7.48,0.7552
227.7,88.3,0.154,46.7,3.33,0.6866
198.3,64.5,0.154,95.7,6.77,0.8155
212.3,94.3,0.139,17.8,7.43,0.6243
215.0,75.6,0.395,76.5,7.19,0.7241
209.8,111.4,0.289,22.0,6.2,0.4634
198.0,106.4,0.356,33.7,2.28,0.4855
242.7,26.6,0.23,88.5,3.15,0.7281
180.1,92.0,0.346,65.1,2.48,0.5157
225.5,87.4,0.181,88.1,0.59,0.7005
214.1,111.7,0.233,42.7,3.92,0.4719
193.3,90.7,0.336,49.2,1.82,0.6421
174.9,70.2,0.205,47.8,1.09,0.6684
170.8,97.0,0.292,29.4,7.39,0.2855
179.0,66.8,0.111,23.6,6.74,0.6193
189.2,50.8,0.289,23.9,1.27,0.8177
244.1,40.9,0.366,67.2,3.89,0.6467
235.2,48.1,0.175,87.0,6.03,0.7874
196.4,72.1,0.301,82.7,0.82,0.7904
247.1,116.9,0.346,22.3,6.57,0.0624
240.0,96.1,0.117,20.1,5.9,0.4417
207.2,111.7,0.109,14.6,2.34,0.4276
249.1,65.4,0.287,35.9,4.28,0.6386
230.7,100.9,0.137,44.8,4.4,0.5695
181.4,104.2,0.28,76.1,3.73,0.4626
215.1,103.7,0.116,16.8,1.75,0.5442
212.0,28.2,0.326,7.6,3.29,0.7222
247.4,67.2,0.341,77.5,5.06,0.5492
239.2,43.9,0.225,88.8,3.19,0.812
182.8,102.5,0.191,37.0,3.83,0.4798
241.0,62.9,0.149,4.8,7.64,0.6477
197.4,29.9,0.286,26.6,7.02,0.761
234.2,56.9,0.123,97.1,6.27,0.7253
222.6,77.2,0.12,23.8,5.37,0.7865
201.8,20.2,0.288,67.7,2.9,0.7949
200.3,96.9,0.26,67.1,1.81,0.6802
233.2,67.4,0.222,87.4,1.98,0.8064
240.5,72.4,0.235,6.4,6.52,0.581
216.6,87.6,0.293,84.9,1.91,0.6949
183.0,97.7,0.289,26.7,5.01,0.4735
238.6,53.5,0.211,16.1,6.62,0.6847
213.9,45.9,0.36,12.7,3.49,0.7972
200.0,100.5,0.202,59.2,5.46,0.6468
190.8,69.2,0.395,2.3,2.18,0.6978
224.1,84.8,0.125,93.6,7.09,0.6637
177.4,72.6,0.228,64.3,7.63,0.6368
247.6,34.2,0.11,16.2,4.77,0.5675
235.2,32.8,0.164,26.2,3.49,0.7174
198.0,38.9,0.215,26.8,1.46,0.8722
237.6,70.8,0.396,99.9,1.6,0.5827
237.8,50.5,0.383,24.2,5.69,0.701
248.5,33.9,0.184,21.3,0.71,0.6575
232.7,22.0,0.132,65.7,1.32,0.751
229.1,71.1,0.355,46.3,5.25,0.7286
180.4,30.5,0.186,54.9,5.74,0.6866
224.9,93.1,0.256,97.0,3.53,0.6045
188.0,111.9,0.163,94.7,5.18,0.4353
232.7,62.0,0.129,57.3,2.29,0.814
183.5,67.2,0.31,99.2,5.29,0.6993
235.6,23.0,0.309,75.0,3.99,0.7069
179.6,94.5,0.386,100.0,6.57,0.4404
208.7,60.1,0.29,6.7,5.67,0.81
247.6,114.8,0.299,96.0,2.53,0.1473
234.5,103.2,0.379,38.8,6.46,0.3669
205.9,103.2,0.237,20.5,5.65,0.5135
219.9,118.6,0.141,93.4,7.35,0.3
227.1,25.9,0.388,55.4,2.18,0.7825
170.5,48.5,0.319,11.6,3.62,0.6378
175.0,109.3,0.221,57.1,4.19,0.3825
247.6,116.9,0.34,7.1,4.12,0.0468
231.5,110.6,0.192,23.6,1.92,0.3942
205.7,119.5,0.256,96.1,6.46,0.2888
189.1,33.0,0.328,63.2,7.26,0.7046
206.6,94.5,0.285,47.1,6.54,0.6882
176.1,112.7,0.348,50.1,1.3,0.2553
194.5,69.4,0.378,89.1,6.79,0.7518
205.2,69.9,0.263,83.1,7.46,0.8683
210.4,59.1,0.169,32.8,0.93,0.9045
173.4,49.7,0.311,4.3,3.09,0.6208
185.0,110.6,0.219,35.4,2.83,0.3993
178.5,26.9,0.164,72.7,6.89,0.6644
206.5,106.5,0.148,12.3,7.23,0.466
224.2,50.0,0.377,88.4,6.74,0.792
238.6,35.2,0.122,52.6,3.03,0.7747
220.0,103.5,0.16,94.5,5.84,0.5567
204.1,87.5,0.253,50.4,7.46,0.7549
232.3,51.8,0.38,86.2,5.09,0.7329
249.0,92.5,0.23,73.9,5.97,0.4544
208.4,102.6,0.208,48.8,8.0,0.5864
239.1,80.2,0.197,17.1,2.07,0.6635
230.8,60.7,0.359,51.0,3.69,0.7586
189.4,74.3,0.221,64.7,1.91,0.781
237.0,20.4,0.17,33.1,2.11,0.6397
201.4,103.4,0.226,87.3,0.8,0.5718
223.0,109.6,0.248,13.5,2.14,0.4017
185.4,32.5,0.147,47.5,4.28,0.79
182.4,51.8,0.297,5.9,1.93,0.6692
190.5,105.9,0.155,17.8,4.49,0.4126
192.5,47.3,0.376,65.7,4.0,0.7692
188.9,26.8,0.394,4.2,5.6,0.5374
225.2,113.3,0.161,78.2,2.97,0.4752
191.7,88.6,0.112,77.0,4.71,0.7034
204.3,95.4,0.35,53.9,7.62,0.5842
203.6,62.8,0.363,51.0,3.48,0.7976
245.2,45.9,0.355,96.6,4.63,0.5949
193.8,40.6,0.21,36.3,5.05,0.8259
198.0,51.2,0.196,69.5,6.75,0.8918
237.0,52.0,0.313,10.7,6.57,0.6686
234.6,70.2,0.234,57.2,4.14,0.7417
170.3,64.7,0.306,58.3,1.12,0.6457
194.2,21.5,0.172,89.7,5.35,0.717
191.9,89.7,0.307,71.5,5.98,0.6409
228.8,34.9,0.165,62.5,2.45,0.8096
178.1,97.4,0.321,65.3,1.92,0.4851
195.7,36.3,0.132,59.2,7.98,0.8114
234.3,90.6,0.257,24.2,1.34,0.6063
233.1,81.0,0.242,91.3,7.91,0.6819
237.0,50.7,0.336,54.8,1.54,0.804
191.3,89.1,0.319,95.8,4.19,0.6056
214.9,39.2,0.207,79.1,5.02,0.914
240.1,114.9,0.116,43.0,5.75,0.2714
202.0,57.3,0.364,71.5,5.26,0.7776
234.5,106.4,0.26,83.4,6.76,0.4279
200.2,103.5,0.167,86.6,6.5,0.5515
190.6,34.2,0.254,29.6,7.65,0.8106
234.1,84.1,0.192,32.0,3.52,0.6548
221.7,109.1,0.184,8.3,6.12,0.4427
178.5,105.1,0.103,22.3,1.48,0.3438
223.5,77.7,0.307,34.0,1.15,0.8429
185.1,84.3,0.258,55.7,5.19,0.6557
237.3,64.7,0.232,47.4,5.57,0.795
176.5,31.7,0.36,24.6,6.48,0.5901
191.4,32.3,0.215,45.0,6.68,0.8231
191.5,92.8,0.215,78.5,4.72,0.648
246.1,103.6,0.28,51.7,3.46,0.3942
240.7,38.1,0.247,25.1,0.91,0.6965
192.9,66.6,0.374,93.0,4.51,0.6898
199.3,104.6,0.246,13.8,7.11,0.4797
172.4,63.9,0.17,59.7,3.62,0.6278
226.6,44.6,0.29,57.1,1.1,0.8781
190.7,23.8,0.372,48.0,0.6,0.6981
215.3,81.7,0.395,73.4,1.93,0.7364
231.4,100.5,0.274,84.5,2.0,0.5224
236.5,70.3,0.294,44.9,2.09,0.7804
177.6,108.5,0.378,24.0,2.85,0.2303
172.0,89.8,0.334,62.1,6.24,0.4724
243.8,58.2,0.258,71.9,7.28,0.6892
224.7,64.1,0.255,62.7,2.31,0.8598
215.1,63.6,0.372,29.4,7.92,0.8066
210.6,41.3,0.355,31.2,6.43,0.8174
223.8,83.9,0.304,3.8,1.58,0.6672
180.5,97.4,0.197,8.9,6.9,0.4563
242.5,20.6,0.157,64.6,4.07,0.6732
193.5,28.9,0.268,94.1,7.84,0.8076
229.2,99.4,0.147,79.8,2.71,0.522
184.2,73.0,0.129,14.7,1.23,0.7527
182.0,47.1,0.137,77.8,1.89,0.7504
205.9,65.9,0.174,34.3,6.15,0.819
207.3,70.7,0.182,61.7,3.03,0.837
218.0,55.1,0.177,10.9,6.65,0.8549
173.2,30.1,0.129,61.5,7.56,0.6329
186.2,97.0,0.126,86.8,0.87,0.5894
218.5,110.5,0.199,18.1,2.31,0.4298
194.4,98.0,0.288,94.6,0.59,0.5985
196.6,82.9,0.225,38.0,3.86,0.7476
227.5,48.1,0.269,64.7,6.75,0.8817
214.1,85.5,0.232,1.8,5.81,0.6675
184.2,79.0,0.243,19.5,4.33,0.699
190.8,79.3,0.155,9.7,4.98,0.6945
219.5,97.8,0.392,25.5,2.17,0.5143
177.1,96.5,0.213,72.8,4.69,0.51
201.0,116.6,0.101,81.8,7.06,0.3811
242.4,65.2,0.376,31.1,5.84,0.589
174.5,87.2,0.31,78.1,0.87,0.5343
209.6,119.2,0.147,18.0,3.03,0.3282
238.4,54.4,0.13,30.5,1.25,0.8176
195.2,69.3,0.223,94.6,3.59,0.7988
174.0,111.6,0.118,85.4,7.19,0.2499
242.6,82.9,0.21,39.3,2.08,0.6515
170.4,118.7,0.363,98.4,7.5,0.0
219.8,53.6,0.339,87.7,3.86,0.8602
230.0,25.8,0.134,22.1,3.55,0.7046
198.6,49.6,0.235,67.3,6.74,0.9008
217.2,93.6,0.264,47.4,7.41,0.6763
217.3,61.6,0.23,37.8,0.87,0.9321
188.1,107.1,0.156,89.2,6.15,0.4196
177.5,42.2,0.346,0.8,7.74,0.5977
185.6,93.8,0.332,58.5,7.27,0.553
181.9,109.3,0.359,97.3,5.21,0.302
214.1,109.3,0.135,79.6,5.2,0.4763
227.1,20.9,0.26,36.7,4.66,0.6899
202.5,86.8,0.197,65.6,1.97,0.7827
175.4,98.3,0.227,6.6,2.72,0.3699
191.0,68.6,0.284,61.7,3.48,0.813
200.8,43.1,0.171,13.1,7.06,0.8392
184.6,39.1,0.19,40.5,0.82,0.7814
180.9,88.0,0.245,19.4,2.6,0.6569
237.7,109.1,0.225,75.8,1.25,0.4224
202.0,59.4,0.144,40.2,0.6,0.8837
239.7,110.4,0.109,4.1,1.32,0.3038
170.5,81.0,0.147,51.9,6.48,0.5155
194.7,20.9,0.322,42.6,7.84,0.7162
226.1,116.6,0.233,73.2,2.08,0.3535
